ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,Chromopainter4,Country,Class_big,Class_small
HEL_BA8711AA_AS,0.0111454,0.000740172,0.00272918,-0.000567536,-0.0123973,-0.0040923,0.0132505,-0.0153647,0.00819244,0.0124785,0.0108024,-0.00742599,0.00572352,-0.00513772,0.00861531,-0.00164357,0.0152225,-0.00555258,-0.00828828,-0.00589377,hspLASEAsia,Vietnam,Southeast_Asia,Southeast_Asia_Vietnam
HEL_BA8725AA_AS,0.0109037,0.00060958,0.0023492,-0.00157661,-0.0132902,-0.00250324,0.0132789,-0.0157515,0.00800449,0.014663,0.0115665,-0.00866314,0.000236457,-0.0129987,0.0122057,0.00374489,0.0202948,-0.0146268,-0.0074002,0.00259705,hspLASEAsia,Vietnam,Southeast_Asia,Southeast_Asia_Vietnam
HEL_BA8695AA_AS,0.0116131,0.00209256,0.00261884,-0.000186495,-0.0125903,-0.00251725,0.0120403,-0.0124449,0.00670207,0.00877935,0.00800263,-8.35878e-06,0.00684142,-0.00919971,0.00787664,0.00213814,0.0184416,-0.0081415,-0.0106525,-0.00443499,hspLASEAsia,Vietnam,Southeast_Asia,Southeast_Asia_Vietnam
HEL_BA8669AA_AS,0.0113406,0.000978029,0.0019958,-0.000839076,-0.0113809,-0.00290911,0.0124094,-0.0134405,0.00529889,0.00936579,0.00717421,-0.00555444,0.00281499,-0.0089901,0.00815295,-0.00107094,0.0128552,-0.00510682,-0.00780537,-0.00384927,hspLASEAsia,Vietnam,Southeast_Asia,Southeast_Asia_Vietnam
HEL_BA8670AA_AS,0.0102673,0.00121876,0.00368656,0.00129961,-0.00992249,-0.00156013,0.0111118,-0.0150284,0.00317726,0.00902344,0.00209148,-0.00457876,0.0110323,-0.00452218,0.00599824,0.00143448,0.0106263,-0.00584661,-0.00593468,0.000451482,hspLASEAsia,Vietnam,Southeast_Asia,Southeast_Asia_Vietnam
HEL_BA8681AA_AS,0.0105643,0.000336542,0.00291737,0.00037813,-0.0129553,-0.00406023,0.0149349,-0.0151895,0.00607085,0.0114053,0.0112997,-0.00247875,0.00781239,-0.0117046,0.00975111,0.00145699,0.0203712,-0.0156676,-0.0111137,-0.00531025,hspLASEAsia,Vietnam,Southeast_Asia,Southeast_Asia_Vietnam
HEL_BA8671AA_AS,0.010897,0.00128662,0.00267268,0.000494306,-0.0115464,-0.00385983,0.0152701,-0.0189563,0.00701631,0.0158979,0.0102469,-0.00634927,0.00878189,-0.0152162,0.0118738,0.00153332,0.0305933,-0.0234946,-0.0167938,-0.00607036,hspLASEAsia,Vietnam,Southeast_Asia,Southeast_Asia_Vietnam
HEL_BA8712AA_AS,0.0111171,0.000973493,0.00259472,-0.00189197,-0.0123223,-0.00416072,0.0133544,-0.0158372,0.00666404,0.012179,0.0070174,-0.012561,0.00117993,-0.00725174,0.00868964,-0.00492009,0.0176136,-0.00689675,-0.00686598,-0.00214557,hspLASEAsia,Vietnam,Southeast_Asia,Southeast_Asia_Vietnam
HEL_BA8661AA_AS,0.0107641,0.00142734,0.00326165,0.00166917,-0.0127208,-0.00459204,0.0151503,-0.0182563,0.00530691,0.0154867,0.00955557,-0.0105565,0.00640327,-0.0136313,0.0113874,-0.00136228,0.0310414,-0.0241797,-0.0121129,-0.00949259,hspLASEAsia,Vietnam,Southeast_Asia,Southeast_Asia_Vietnam
HEL_BA8718AA_AS,0.0110863,0.000587346,0.00337115,-0.000126468,-0.0104625,-0.00276067,0.0100458,-0.0111309,0.00202773,0.00959419,0.0053613,-0.00434501,0.00462279,-0.00430398,0.00497668,-0.00098381,0.01131,-0.00919077,-0.0061357,0.00193546,hspLASEAsia,Vietnam,Southeast_Asia,Southeast_Asia_Vietnam
HEL_BA8705AA_AS,0.0107332,0.00131148,0.00297905,0.00112286,-0.0128688,-0.0048567,0.0164191,-0.0188957,0.00756091,0.0167197,0.01036,-0.00730706,0.00691892,-0.0165499,0.0135134,0.000767313,0.0345851,-0.0249668,-0.0173397,-0.00706372,hspLASEAsia,Vietnam,Southeast_Asia,Southeast_Asia_Vietnam
HEL_BA8713AA_AS,0.0105107,0.000254824,0.00289284,-0.000504801,-0.0123212,-0.00385531,0.0114289,-0.0127807,0.00408159,0.00955388,0.00844668,-0.00128002,0.00179539,-0.0140756,0.00809375,-0.000736408,0.0158043,-0.012866,-0.00914685,-0.00104238,hspLASEAsia,Vietnam,Southeast_Asia,Southeast_Asia_Vietnam
HEL_BA8707AA_AS,0.0100038,-0.000183944,0.00164513,-0.00150806,-0.0140719,-0.00165804,0.0149675,-0.0137478,0.00695914,0.00886909,0.00829453,-0.0061266,0.00133851,-0.00795285,0.00893318,-0.00113977,0.0110351,-0.00996683,-0.00732397,-0.00101333,hspLASEAsia,Vietnam,Southeast_Asia,Southeast_Asia_Vietnam
HEL_BA8722AA_AS,0.0113176,0.000378962,0.00256619,-0.000616768,-0.0105513,-0.00312901,0.0099105,-0.0153903,0.0057458,0.00949586,0.00546359,-0.00339256,0.00596237,-0.00528964,0.00587147,0.00223337,0.00755995,-0.00361964,-0.00486906,-0.00197324,hspLASEAsia,Vietnam,Southeast_Asia,Southeast_Asia_Vietnam
HEL_BA8709AA_AS,0.0114282,0.000979231,0.00219672,-0.0010013,-0.0129037,-0.00426213,0.0132883,-0.0139098,0.00625955,0.0136226,0.0106385,-0.00132647,0.00773031,-0.011769,0.00966548,0.000490126,0.0192028,-0.0143915,-0.00996358,-0.00211326,hspLASEAsia,Vietnam,Southeast_Asia,Southeast_Asia_Vietnam
HEL_AA4373AA_AS,0.0108759,0.000705771,0.00270519,-0.000327609,-0.0123578,-0.00243063,0.0109013,-0.0134228,0.00371737,0.0105839,0.00718941,-0.00279547,-0.000808115,-0.0108865,0.00908343,-0.0019038,0.0161611,-0.0105328,-0.00900558,-0.000912235,hspLASEAsia,Vietnam,Southeast_Asia,Southeast_Asia_Vietnam
HEL_AA0446AA_AS,0.0106543,-5.39386e-05,0.00269587,0.000390539,-0.012293,-0.00291965,0.0145552,-0.0145372,0.00620348,0.0117372,0.0080711,-0.00300055,0.00489392,-0.0116445,0.00754811,0.000203193,0.0185051,-0.0101834,-0.0112094,-0.000745097,hspLASEAsia,Vietnam,Southeast_Asia,Southeast_Asia_Vietnam
HEL_AA0213AA_AS,0.0101593,0.000389978,0.00242615,-0.00109745,-0.0135236,-0.00433779,0.0162839,-0.0122113,0.0105832,0.0110149,0.0106912,-0.00201656,-0.00157858,-0.0113303,0.00722318,-0.00235887,0.0143257,-0.00534216,-0.00761092,0.00147247,hspLASEAsia,Vietnam,Southeast_Asia,Southeast_Asia_Vietnam
HEL_AA0211AA_AS,0.0111319,0.000574237,0.00223013,-0.000201479,-0.0112418,-0.00212084,0.014548,-0.0124377,0.00665252,0.0106867,0.00984482,-0.00672786,0.00511044,-0.00874535,0.00854444,-0.00266906,0.0139807,-0.00308467,-0.00641125,0.00400281,hspLASEAsia,Vietnam,Southeast_Asia,Southeast_Asia_Vietnam
HEL_AA0210AA_AS,0.0112788,0.00165877,0.00310359,-0.00068873,-0.0119076,-0.00282368,0.01397,-0.0164281,0.00987058,0.0126624,0.0100873,-0.00697161,0.00259394,-0.00916454,0.00762078,-0.00271379,0.014307,-0.00509149,-0.00608855,0.000769946,hspLASEAsia,Vietnam,Southeast_Asia,Southeast_Asia_Vietnam
HEL_AA0212AA_AS,0.0112728,0.00105037,0.00241604,-0.000725293,-0.0107304,-0.00246516,0.00968265,-0.0105896,0.00466133,0.00766978,0.00397032,-0.00299815,0.0047024,-0.00560651,0.00788714,0.000177715,0.0104373,-0.00776166,-0.00726233,-0.00315638,hspLASEAsia,Vietnam,Southeast_Asia,Southeast_Asia_Vietnam
HEL_AA0202AA_AS,0.011739,0.0031132,0.00487771,0.00186072,-0.00406487,-0.000702155,0.00144006,-0.00799284,-0.00492049,-0.0016844,-0.0037576,-0.00378079,0.00242179,0.00649154,-0.00178863,-0.00355135,-0.0114742,0.00306716,-0.00809187,0.00433109,hspLAEAChinaS,Japan,East_Asia,East_Asia_Japan
HEL_AA0443AA_AS,0.01387,0.00346501,0.00379693,0.00250629,-0.00164628,-0.000458572,-0.0038015,-0.000319701,-0.012485,-0.0184951,-0.0146742,0.00806486,-0.0160128,-0.00371368,-0.00156543,0.00128885,0.00387239,-0.001911,0.00269579,-0.00880762,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_AA0205AA_AS,0.0135449,0.00254845,0.0034324,0.00233731,-0.000163312,0.000773767,-0.00476211,0.00140836,-0.0148511,-0.0248363,-0.0217957,0.0111517,-0.0255035,-0.00388542,-0.0015822,-0.000537101,0.0150805,-0.00537005,0.000899279,-0.0177805,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_BA4683AA_AS,0.0139853,0.00360447,0.00280819,0.00329033,0.00027799,0.000516731,-0.0017784,-0.00028198,-0.0164621,-0.021385,-0.0201399,0.00851208,-0.0207914,-0.00592417,-0.00191381,-9.1254e-05,0.0107186,-0.00685175,0.00259739,-0.0178535,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_BA4684AA_AS,0.0137885,0.00275269,0.00270176,0.00265783,0.00316633,0.000726133,-0.00306529,-0.00217965,-0.0149335,-0.0271054,-0.018835,0.0081188,-0.025303,-0.00650246,0.00161337,-0.00327272,0.0138787,-0.0051353,0.00583977,-0.0230077,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_AA0196AA_AS,0.0141162,0.00363532,0.00360744,0.00353692,-0.00130964,0.000875617,-0.00386067,0.00163073,-0.0157853,-0.0217733,-0.0234045,0.0106024,-0.022158,-0.00811944,-0.00296884,-0.000579457,0.011041,-0.00269447,0.000848487,-0.0143916,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_BA8897AA_AS,0.01393,0.003622,0.00315681,0.00365992,-0.0004627,-0.000262843,-0.00314652,0.000247394,-0.0119968,-0.0225616,-0.0182164,0.00905092,-0.0170618,-0.00582994,-0.00469264,0.000748284,0.011648,-0.00172996,0.000279435,-0.011112,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_BA8901AA_AS,0.0137747,0.00256434,0.004103,0.00375917,0.000550093,0.000213327,-0.00361595,0.00166685,-0.0124791,-0.0160156,-0.012532,0.00794152,-0.013343,-0.00402872,-0.000704061,-0.00356018,0.00477258,-0.00197209,-0.00323225,-0.00463247,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_BA8838AA_AS,0.0136168,0.0028813,0.00272631,0.00301096,-0.000845918,-0.000518294,-0.00298318,0.000626715,-0.0134668,-0.0187371,-0.0162829,0.00373755,-0.0174098,-0.00261936,9.2162e-05,-0.00246612,0.0062533,0.00134776,0.00158588,-0.0100087,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_AA0199AA_AS,0.0141017,0.00356394,0.00350377,0.00305949,0.00192258,-0.000279894,-0.00228207,0.000382637,-0.0139011,-0.0269712,-0.0150327,0.0259255,-0.014915,-0.00981627,-0.0043932,0.00385133,0.0104714,-0.0023348,5.61377e-05,-0.0198269,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_AA6077AA_AS,0.0113965,-0.00288962,-0.00363558,0.00343513,0.0356317,-0.0030612,0.0131794,-0.00246112,0.000845512,-0.0384942,0.0349708,-0.00818384,-0.00193327,-0.0133611,0.00717821,-0.00619117,0.0148702,-0.011008,0.02288,-0.028391,hspIndigenousNAmerica,Japan,East_Asia,East_Asia_Japan
HEL_AA6006AA_AS,0.0112954,-0.00252386,-0.00445786,0.00400616,0.0364885,-0.00187871,0.0121708,-0.000706518,0.00145403,-0.039762,0.037554,-0.00702799,-0.00182228,-0.0145002,0.00648967,-0.00473514,0.0108708,-0.0089336,0.0244351,-0.0294224,hspIndigenousNAmerica,Japan,East_Asia,East_Asia_Japan
HEL_BA9023AA_AS,0.0133973,0.00227493,0.00321491,0.00285561,-0.00220063,0.000741954,-0.00438958,0.00541446,-0.00116574,-0.00447807,-0.00584827,-0.00374456,-0.000798607,0.00209328,-0.000599647,-0.00408396,-0.00596248,0.00152198,-0.00417808,0.0123845,hspLAEAChinaN,China,East_Asia,East_Asia_China
HEL_BA9045AA_AS,0.0131905,0.00208037,0.00274859,0.000593468,-0.00763077,-0.00198638,0.00605674,-0.0074569,-0.000363638,-0.000132257,-0.0017754,-0.00407434,0.00673356,0.0058189,-4.76569e-05,-0.00452915,-0.0142436,0.0071223,-0.00188707,0.012568,hspLAEAChinaS,China,East_Asia,East_Asia_China
HEL_BA9084AA_AS,0.0137763,0.00323088,0.00376928,0.00273451,-0.000497936,0.0010703,-0.00429609,-0.000345278,-0.0155452,-0.0250308,-0.0221144,0.0129725,-0.0252206,-0.00672923,0.000373992,-0.00131407,0.0136228,-0.00263828,0.00351417,-0.0189308,hspLAEAJapan,Japan,East_Asia,East_Asia_Japan
HEL_BA9314AA_AS,0.0031244,-0.0182349,-0.0100101,-0.01757,0.00607229,0.00936714,-0.0141446,0.00202711,0.00342896,0.00637755,0.00123734,-0.000471087,0.00756006,0.00141192,-0.00382508,0.00458585,-0.00765656,0.0109042,-0.0082039,0.0111837,hpAsia2_Eco,India,South_Asia,South_Asia_India
HEL_BA9836AA_AS,0.00508189,-0.0164432,-0.0100112,-0.016381,0.0078687,0.0120436,-0.0163158,0.00166765,0.00465039,0.00482399,0.00346739,0.00997414,0.00867235,-0.00136958,-0.00434408,0.00119657,-0.0070312,0.00876389,-0.00991311,0.00478513,hpAsia2_Eco,India,South_Asia,South_Asia_India
HEL_BA9450AA_AS,0.0045588,-0.0171603,-0.0100768,-0.0166338,0.0081254,0.0115183,-0.0181493,0.000970503,0.00358793,0.0034839,0.00523697,0.0113383,0.0103404,-0.00154401,-0.00729322,0.00207273,-0.00570505,0.00986253,-0.0104684,0.00311818,hpAsia2_Eco,India,South_Asia,South_Asia_India
HEL_CA0283AA_AS,-0.00220035,-0.0114213,1.21212e-05,0.0089944,-0.00293883,0.000215819,0.000177106,0.0038913,-0.00142959,-0.00510879,0.00368863,0.0120648,0.0080859,-0.00629914,-0.00350347,0.00404024,-0.00920223,0.00701344,-0.00587763,0.00651747,hpEurope,China,East_Asia,East_Asia_China
HEL_CA0280AA_AS,-2.88543e-05,-0.0115933,-0.000966494,0.00576344,0.000418668,-0.00038073,-0.0021875,0.00340281,0.00176192,-0.00712188,0.00631977,0.00419408,0.00330631,-0.00693628,-0.00538323,0.0056671,-0.014998,0.00605737,-0.00758969,0.00871378,hpEurope,China,East_Asia,East_Asia_China
HEL_CA0290AA_AS,-0.000491746,-0.0128364,-0.00256426,0.00552381,-0.000187022,0.00307177,-0.00304973,0.00781714,0.000164341,-0.00539175,0.0040505,-0.0080345,-0.00398339,-0.00426679,-0.00641122,0.00312852,-0.0141061,0.00568407,-0.00965549,0.0148126,hpEurope,China,East_Asia,East_Asia_China
HEL_CA0410AA_AS,0.0117204,-0.00255118,-0.00194495,0.0047046,0.0237195,0.000929068,-0.00104736,-0.00207871,0.000308278,-0.0402575,0.0453007,-0.0255325,0.000841178,-0.0103505,0.00931916,-0.0121779,0.00169313,-0.00864434,0.0122861,-0.010586,hpNorthAsia,China,East_Asia,East_Asia_China
HEL_CA0285AA_AS,0.00762879,-0.00966387,-0.0028249,0.00245752,0.0133108,0.00258941,-0.00959987,-0.00132964,0.00566586,-0.0127106,0.0132199,-0.0158516,-0.000291774,-0.00191563,-0.00237152,-0.00596118,-0.0074527,-0.000827916,-0.00977093,0.0141435,hpSiberia,China,East_Asia,East_Asia_China
HEL_CA0261AA_AS,0.00800907,-0.0108946,-0.00425348,0.00114407,0.0196574,0.00451034,-0.0101512,-0.00409342,0.0101113,-0.0172737,0.018283,-0.00546328,0.00747586,-0.00819214,-0.0111478,-0.00646999,-0.0109139,-0.00117391,-0.0172513,0.00480847,hpSiberia,China,East_Asia,East_Asia_China
HEL_CA0258AA_AS,0.00772878,-0.0110696,-0.00492995,0.00224437,0.0214171,0.00562233,-0.0104996,-0.0023131,0.0111938,-0.0176117,0.0243326,-0.00525512,0.0039991,-0.00944496,-0.00689087,-0.00880377,-0.00761016,9.5353e-06,-0.0135468,0.00450037,hpSiberia,China,East_Asia,East_Asia_China
HEL_CA0264AA_AS,0.00805137,-0.0105673,-0.00514203,0.00139826,0.0234107,0.00495345,-0.00999644,-0.00275725,0.0122561,-0.0163993,0.0188119,-0.00470479,0.00509076,-0.00653668,-0.00845602,-0.00801888,-0.0134455,0.00404668,-0.0184292,0.0045971,hpSiberia,China,East_Asia,East_Asia_China
HEL_CA0278AA_AS,0.0076776,-0.00944858,-0.00361096,0.00260936,0.0209597,0.00397437,-0.0136388,-0.000420435,0.0136177,-0.0164803,0.0177954,-0.00613122,0.00291294,-0.00799528,-0.00668173,-0.00403606,-0.00781532,0.00199813,-0.0189341,0.00831571,hpSiberia,China,East_Asia,East_Asia_China
HEL_CA0289AA_AS,0.00586893,-0.0121095,-0.00494887,0.00253242,0.0206687,0.00470248,-0.00994027,-0.00334719,0.0130451,-0.0191835,0.0228908,-0.00626856,0.007851,-0.0115253,-0.00877284,-0.0044458,-0.00986845,0.00486852,-0.0131007,0.00539938,hpSiberia,China,East_Asia,East_Asia_China
HEL_CA0266AA_AS,0.0045391,-0.0135397,-0.00535075,0.00285543,0.0174064,0.00323633,-0.00980992,-0.00419526,0.00797117,-0.0182072,0.0154629,-0.00557452,0.00590604,-0.000683556,-0.00630369,-0.00743506,-0.00540009,0.00552454,-0.0115027,0.00959263,hpSiberia,China,East_Asia,East_Asia_China
HEL_CA0270AA_AS,0.00774838,-0.0102686,-0.00439021,0.00186781,0.019316,0.00454923,-0.0087785,-0.000485048,0.00924162,-0.0157444,0.0145094,-0.019855,-0.001753,-0.000147353,-0.0096782,-0.00861348,-0.00672821,-0.00119727,-0.011797,0.0131889,hpSiberia,China,East_Asia,East_Asia_China
HEL_CA0277AA_AS,0.0136522,0.00194778,0.00351335,0.00308535,-0.00185231,0.000632355,-0.00450138,0.0011108,-0.00134176,-0.00539728,-0.0020857,0.0255936,0.0109339,-0.00837985,-0.00547552,0.0061213,-0.0066308,-0.000671064,-0.00817427,0.00734374,hspLAEAChinaN,China,East_Asia,East_Asia_China
HEL_CA0286AA_AS,0.0112888,-0.00209578,0.00146503,0.00364217,0.000962953,0.00206383,-0.00628171,0.00124855,-0.000924874,-0.00461267,-0.00120478,-0.00398082,0.00176062,0.0011777,-0.00145559,-0.00236618,-0.00799739,0.00284356,-0.00647381,0.0137534,hspLAEAChinaN,China,East_Asia,East_Asia_China
HEL_CA0282AA_AS,0.0136338,0.00039154,0.00304304,0.00290921,-0.00140065,0.00148925,-0.00442426,0.0022855,-0.00394359,-0.00196912,-0.00507927,0.000898367,-0.00314719,-0.000534823,0.000601442,0.0010602,-0.00461217,-0.00139729,-0.005439,0.00922983,hspLAEAChinaN,China,East_Asia,East_Asia_China
HEL_CA0274AA_AS,0.0136046,0.00150781,0.00328721,0.00239464,-0.00212585,0.00133703,-0.00411881,0.00199562,-0.00142664,-0.00324647,-0.00362714,0.00159615,0.000723587,-0.0019145,-0.000129344,-0.00197582,-0.00240588,-1.63238e-05,-0.00579511,0.00926823,hspLAEAChinaN,China,East_Asia,East_Asia_China
HEL_CA0265AA_AS,0.0128418,0.000324322,0.00284355,0.00304202,-0.00112496,0.00138439,-0.00527458,0.00126192,-0.000878823,-0.00593697,-0.00124123,0.0161406,0.00912586,-0.00765865,-0.00621016,0.00243478,-0.00844236,0.00162096,-0.00785086,0.00851011,hspLAEAChinaN,China,East_Asia,East_Asia_China
HEL_CA0281AA_AS,0.0115037,-0.0012751,0.00223416,0.00351967,-7.70395e-06,0.00146034,-0.00595219,0.00438093,-0.00259229,-0.00705498,-0.000377131,0.0175259,0.00879969,-0.00378635,-0.00535499,0.00243284,-0.00464161,0.0011509,-0.00636689,0.0058742,hspLAEAChinaN,China,East_Asia,East_Asia_China
HEL_AA0369AA_AS,0.0104882,0.000222624,-0.000874636,1.49232e-05,0.0246669,-0.00303355,0.01369,-0.00853248,-0.0244762,-0.00393433,0.0421572,0.0144782,-0.0257528,0.0734988,0.0287459,0.0560782,0.030704,-0.00016552,0.0349719,0.0562542,hpNorthAsia,Peru,South_America,South_America_Peru
HEL_AA6726AA_AS,-0.00698484,-0.0151129,-0.00208934,0.00660592,0.00556048,-0.000931005,-0.010632,-0.0183685,0.0100427,0.0034234,-0.00899797,-0.0100093,-0.00377126,0.0119558,0.00374415,-0.00612847,0.00850291,-0.00474154,0.00605363,0.000545409,hpEurope,Sweden,Europe,Europe_Sweden
HEL_AA6869AA_AS,-0.0071656,-0.0147941,-0.00271367,0.00871908,0.00516454,-0.000887017,-0.0114089,-0.0163529,0.00814994,0.00177666,-0.00488075,0.0197602,0.00885198,0.00291827,-0.000186331,0.00190875,0.006534,-0.000759834,0.00371003,-0.0040662,hpEurope,Sweden,Europe,Europe_Sweden
HEL_AA6588AA_AS,-0.00784723,-0.0134916,-0.00230457,0.0087547,0.00336364,-0.00129219,-0.00949108,-0.0162348,0.0111448,0.000309588,-0.00938178,0.0162242,0.00547023,0.00825439,0.00170313,0.00272945,0.00653682,0.00114279,0.000767567,-0.00678002,hpEurope,Sweden,Europe,Europe_Sweden
HEL_AA6505AA_AS,-0.00778005,-0.013801,-0.00242752,0.00826522,0.00287221,-0.00178142,-0.0078269,-0.0140095,0.00961925,0.00215664,-0.0111233,0.0010597,0.000371387,0.0110931,0.00439542,-0.00668927,0.00647503,0.00210541,0.00109007,-0.00411035,hpEurope,Sweden,Europe,Europe_Sweden
HEL_AA6825AA_AS,-0.00604267,-0.0142506,-0.0027162,0.00660555,0.00766654,-0.00119975,-0.0144179,-0.0213707,0.0145712,0.000614212,-0.0136371,0.00239288,-0.00330238,0.0143054,0.00192525,-0.00152685,0.00809105,-0.00202223,0.00142921,0.00194077,hpEurope,Sweden,Europe,Europe_Sweden
HEL_AA6820AA_AS,-0.00745818,-0.0164702,-0.00369296,0.00930029,0.00506342,-0.00124209,-0.0120721,-0.0187802,0.0106684,0.00399201,-0.0137781,-0.00208294,-0.001919,0.00678314,0.00826328,-0.00187346,0.00813269,0.000789752,0.00838443,-0.0014574,hpEurope,Sweden,Europe,Europe_Sweden
HEL_AA6608AA_AS,-0.00740706,-0.0145447,-0.0030293,0.00892942,0.00393276,-0.00222344,-0.010364,-0.0156256,0.00832524,-0.000402978,-0.00922252,-0.00285345,-0.00219493,0.00660533,0.00377628,-0.000731295,0.00954719,-0.00500877,0.000317389,0.00266096,hpEurope,Sweden,Europe,Europe_Sweden
HEL_AA6590AA_AS,-0.00805193,-0.0129983,-0.00179354,0.00929699,0.00264237,-0.00101796,-0.00907117,-0.0118093,0.00640439,0.00237657,-0.00900881,0.00258837,0.00230482,0.00742333,0.00106819,-0.00400734,0.00665649,-0.000192226,-0.00323083,-0.0011897,hpEurope,Sweden,Europe,Europe_Sweden
HEL_AA6753AA_AS,-0.00919108,-0.0131133,-0.000969605,0.00909568,0.001147,-0.000646384,-0.00902535,-0.013768,0.00639541,0.00573629,-0.00991382,-0.00391195,-0.0027652,0.00481154,0.0034833,-0.00251938,0.00638807,-0.0010891,-0.00266176,-0.00171073,hpEurope,Sweden,Europe,Europe_Sweden
HEL_AA6831AA_AS,-0.00735149,-0.013859,-0.00244314,0.0089912,0.00685589,-0.00225137,-0.0112531,-0.0176541,0.0104352,0.000213453,-0.00861251,0.0128002,0.00210671,0.00824007,0.000232046,-0.00303189,0.00774106,0.000834081,0.00061554,-0.00398735,hpEurope,Sweden,Europe,Europe_Sweden
HEL_AA6503AA_AS,-0.00744269,-0.0137875,-0.00214441,0.00698752,0.00500678,-0.00185432,-0.0101667,-0.0148438,0.00873807,-0.00146047,-0.00986841,0.0135899,0.00317281,0.00640589,0.00409421,-0.00108399,0.007569,-0.000427471,-0.00615092,-0.00855739,hpEurope,Sweden,Europe,Europe_Sweden
HEL_AA6724AA_AS,-0.00812029,-0.0113237,-0.00111654,0.00766209,0.0031106,-0.00231629,-0.00940282,-0.0144944,0.0080619,0.00167834,-0.0108711,-0.000706756,-0.00382139,0.0111489,0.000634223,0.000378338,0.00892473,0.000614144,-0.00227788,-0.00266672,hpEurope,Sweden,Europe,Europe_Sweden
HEL_AA6819AA_AS,-0.00774556,-0.0138819,-0.0017124,0.00776938,0.00402605,-0.00289056,-0.0105623,-0.0127664,0.00961881,0.00349415,-0.0122649,-0.00162654,0.00249503,0.0116045,0.00219035,-0.00237766,0.0097179,0.00189745,0.0037236,-0.000438726,hpEurope,Sweden,Europe,Europe_Sweden
HEL_AA6804AA_AS,-0.0077244,-0.014644,-0.001216,0.00701544,0.00584717,-0.00221281,-0.0121031,-0.0176353,0.00937773,0.001999,-0.0105126,-0.000178751,-0.000531894,0.0126569,0.00689304,-0.00337667,0.00745178,0.00293663,-0.00268118,-0.00595698,hpEurope,Sweden,Europe,Europe_Sweden
HEL_AA6725AA_AS,-0.00800967,-0.013979,-0.000279061,0.00669544,0.00343133,-0.000356331,-0.0110004,-0.0152445,0.00932138,0.00192314,-0.0143514,0.000494476,0.00241069,0.0132886,0.00457214,-0.00832755,0.00991522,0.00152682,-0.00540051,-0.00242718,hpEurope,Sweden,Europe,Europe_Sweden
HEL_CA0429AA_AS,-0.00761151,-0.0130713,-0.00221202,0.00830139,0.00410424,-0.00208042,-0.010767,-0.0144444,0.00771646,0.00329412,-0.00989953,-0.000149482,-0.000565651,0.00881669,0.00419744,-0.00339067,0.00963238,0.00454539,-0.000954216,-0.00561544,hpEurope,Sweden,Europe,Europe_Sweden
HEL_CA0428AA_AS,-0.00918673,-0.0130476,-0.000945642,0.00902679,0.00125584,-0.000628567,-0.00892997,-0.0139424,0.00628263,0.00526359,-0.0100456,-0.00403645,-0.00261564,0.00459556,0.00373874,-0.00233601,0.0065446,-0.00104633,-0.00262289,-0.0015496,hpEurope,Sweden,Europe,Europe_Sweden
HEL_CA0430AA_AS,-0.00699899,-0.015599,-0.00381347,0.0062936,0.00772598,-0.00032726,-0.0124534,-0.0182126,0.0131711,0.00370643,-0.0094942,0.0148725,0.00472629,0.00748591,-0.00167791,-0.00133826,0.00713506,-0.00815667,-0.00156583,-0.00494849,hpEurope,Sweden,Europe,Europe_Sweden
HEL_BA9248AA_AS,0.0133703,0.00299627,0.00257227,0.00019653,-0.00792221,-0.00135737,0.00559889,-0.00967385,0.000154251,0.00166625,-0.00425262,-0.00551973,0.00824483,0.00982585,-0.00304546,-0.00539047,-0.014697,0.00579861,0.000379344,0.0139426,hspLAEAChinaS,China,East_Asia,East_Asia_China
HEL_BA8930AA_AS,0.0131893,0.00265968,0.00374562,0.00258936,-0.00628697,-0.00190377,0.00415951,-0.00536643,-0.00255199,0.000925315,-0.00417303,-0.00343541,0.00576531,0.00758908,-0.00409564,-0.002035,-0.0145286,0.0102186,-0.00273874,0.00980392,hspLAEAChinaS,China,East_Asia,East_Asia_China
